run_id,epoch,timestamp,elapsed_total_sec,train_loss_xy,train_loss_z,val_loss_xy,val_loss_z,psnr_xy,psnr_final,ssim_xy,ssim_final,ram_mb
Wang_2023_260805_1235,0,1785926337.42876,211.55763244628906,0.03817560151219368,0.04241427779197693,0.5224993125597636,0.4345874116155836,11.469965663486057,13.030142631530762,0.2530490170584785,0.29367580162154305,35079.3728
Wang_2023_260805_1235,1,1785926518.3386667,392.46753907203674,0.03318103775382042,0.03574300929903984,0.5261972492271,0.4505659188164605,11.419363776312935,12.740270296732584,0.2629306334257126,0.29740936199824014,40739.803136
Wang_2023_260805_1235,2,1785926695.4455228,569.5743951797485,0.029769323766231537,0.032308343797922134,0.5131185502476162,0.44190219415558707,11.61198711819119,12.8976086001926,0.2586658632093006,0.29254839062690735,40891.260928
Wang_2023_260805_1235,3,1785926874.903802,749.0326743125916,0.03012836165726185,0.03247441351413727,0.522415487103992,0.4482327969868978,11.473374455769857,12.7953540886773,0.26399766729937657,0.2980121217171351,40831.950848
Wang_2023_260805_1235,4,1785927047.2993317,921.4282040596008,0.030885985121130943,0.033044807612895966,0.5329721513059404,0.4500879074467553,11.30356772104899,12.736751369900174,0.2553001362747616,0.28975111775928075,40757.846016
Wang_2023_260805_1235,5,1785927223.658694,1097.7875664234161,0.02822871506214142,0.030359605327248573,0.5452265821562873,0.4618663745456272,11.088932520548502,12.532918565538194,0.24881243692504035,0.2895730321937137,41334.665216
Wang_2023_260805_1235,6,1785927402.0923061,1276.2211785316467,0.029457764700055122,0.03139751777052879,0.5402529725763533,0.45871761679649353,11.176858528984917,12.582271236843534,0.24960319969389175,0.2856765271557702,41340.416
Wang_2023_260805_1235,7,1785927575.8121748,1449.9410471916199,0.028700118884444237,0.030698096379637718,0.5706468820571899,0.46989698264333934,10.724366993374295,12.371585875617134,0.2365626441107856,0.27725552393330466,41144.95488
Wang_2023_260805_1235,8,1785927754.6334655,1628.76233792305,0.028043273836374283,0.030021904036402702,0.5487759551737044,0.45446796907318965,11.036561203002929,12.65396060095893,0.2463348828090562,0.28718087411589094,41581.375488
Wang_2023_260805_1235,9,1785927947.9344125,1822.0632848739624,0.026668908074498177,0.028370099142193794,0.5573411179913415,0.46637300623787775,10.908102633158366,12.434534030490452,0.2407435997327169,0.28046513762738967,47482.38848
Wang_2023_260805_1235,10,1785928122.8821805,1997.0110528469086,0.027641909196972847,0.029550157487392426,0.5642385119862027,0.4793950280878279,10.826957126193577,12.213533443874782,0.24122838503784605,0.27852715022034114,47657.517056
Wang_2023_260805_1235,11,1785928292.5343444,2166.6632168293,0.027825353667140007,0.029827646911144257,0.566655234893163,0.4846182142363654,10.77710691663954,12.132415398491753,0.24193590879440308,0.2784816347228156,54562.906112
Wang_2023_260805_1235,12,1785928467.8046823,2341.933554649353,0.026961971074342728,0.02897724136710167,0.5464106546507941,0.47163187742233276,11.075593494839138,12.357126964992947,0.24578953014479743,0.2819378011094199,54524.04736
Wang_2023_260805_1235,13,1785928643.9799218,2518.1087942123413,0.02640119008719921,0.028279652819037437,0.5491821625497606,0.4680771256817712,11.041478000217014,12.427619086371529,0.251169653667344,0.2875592860248354,54556.770304
Wang_2023_260805_1235,14,1785928815.8524342,2689.981306552887,0.02864750102162361,0.030512768775224686,0.5436706772115496,0.45773033777872724,11.115358289082845,12.599485376146104,0.2371354239847925,0.28651836262808905,56881.037312
Wang_2023_260805_1235,15,1785928979.847905,2853.9767773151398,0.027388859540224075,0.0293248500674963,0.5758548190858629,0.47401298973295425,10.650419616699219,12.304109234280057,0.23533688830004798,0.280053273042043,57332.06016
Wang_2023_260805_1235,16,1785929160.4738405,3034.602712869644,0.025920124724507332,0.027690237388014793,0.5421275452772776,0.46660248769654167,11.14717280069987,12.441872889200846,0.250616813633177,0.28530784404940074,57397.673984
Wang_2023_260805_1235,17,1785929329.032254,3203.1611263751984,0.026091648265719414,0.028138592839241028,0.5740186366770003,0.47792450507481893,10.656946567959256,12.238363638983833,0.23696892374091677,0.2764628324906031,57395.970048
Wang_2023_260805_1235,18,1785929498.8904982,3373.0193705558777,0.025752803310751915,0.027583573013544083,0.5601512440045675,0.47510027766227725,10.875318213568793,12.302444449530707,0.24740580903159248,0.2869061190552182,57414.934528
Wang_2023_260805_1235,19,1785929682.0002465,3556.1291189193726,0.025519201532006264,0.027377432212233543,0.5557945081922743,0.4755891760190328,10.928718770345052,12.286876996358236,0.24424920969539218,0.2824358779191971,57481.453568
Wang_2023_260805_1235,20,1785929852.432591,3726.561463356018,0.025163743644952774,0.02715337462723255,0.5265846578280131,0.46395543509059484,11.356650344000922,12.4942120997111,0.2553456958797243,0.2900650285681089,57419.669504
Wang_2023_260805_1235,21,1785930019.7805634,3893.909435749054,0.024995969608426094,0.026810655370354652,0.5444758766227298,0.4739027082920074,11.102126740349664,12.327085622151692,0.2543456617328856,0.289338144659996,57502.613504
Wang_2023_260805_1235,22,1785930184.1340363,4058.2629086971283,0.026569444686174393,0.028424909338355064,0.5551323008537292,0.47953007380167645,10.955252770317925,12.205559713575575,0.2460319063398573,0.28157471987936233,57521.815552
Wang_2023_260805_1235,23,1785930359.4917927,4233.620665073395,0.02620026282966137,0.028055058792233467,0.5682839541965061,0.4823127255174849,10.758242365519205,12.152844835917154,0.23878194610277811,0.27661650207307603,57331.736576
Wang_2023_260805_1235,24,1785930535.398031,4409.526903390884,0.024353310465812683,0.026126490905880928,0.5509697433312734,0.4719961933294932,11.00504311879476,12.339263670179578,0.24337559911939832,0.28048533386654323,57577.910272
Wang_2023_260805_1235,25,1785930695.420832,4569.549704313278,0.02588704228401184,0.027650652453303337,0.5485424862967597,0.48192843794822693,11.05273077223036,12.162763934665255,0.2501381791300244,0.2793097870217429,57323.139072
Wang_2023_260805_1235,26,1785930860.1244934,4734.253365755081,0.026867860928177834,0.028651174157857895,0.5804137484232584,0.4925170702404446,10.587875857883029,11.986898422241211,0.2416063215997484,0.2787220287985272,57339.174912
Wang_2023_260805_1235,27,1785931018.6495626,4892.778434991837,0.026468917727470398,0.028192289173603058,0.5727566432952881,0.49257499708069696,10.689585732354058,11.978035562303331,0.23472645974821515,0.2701053275664647,57343.32416
Wang_2023_260805_1235,28,1785931194.9233406,5069.0522129535675,0.024607017636299133,0.02654176950454712,0.5622387599945068,0.49477602336141796,10.848451152377658,11.952675904168023,0.2429940848880344,0.2726844403478834,57871.847424
Wang_2023_260805_1235,29,1785931388.4449534,5262.573825836182,0.026170482859015465,0.027877680957317352,0.5595278607474433,0.4834574086136288,10.872889806959364,12.11628902859158,0.23464623901579115,0.2669713242848714,57907.552256
Wang_2023_260805_1235,30,1785931560.2053943,5434.334266662598,0.02478647604584694,0.026567617431282997,0.583532783985138,0.509987233347363,10.540137261284722,11.704129765828451,0.2389936445819007,0.26931323720349204,57861.971968
Wang_2023_260805_1235,31,1785931733.9703,5608.0991723537445,0.024845413863658905,0.026748428121209145,0.543257052898407,0.4801646524005466,11.111983740064833,12.188151457044814,0.2469489582379659,0.27744894093937345,57855.95904
Wang_2023_260805_1235,32,1785931894.4775367,5768.606409072876,0.024446304887533188,0.0262328889220953,0.5726158290439182,0.4917818484041426,10.69697506374783,11.998152804904514,0.2413304928276274,0.27546868960062665,57651.822592
Wang_2023_260805_1235,33,1785932063.4947433,5937.62361574173,0.024061035364866257,0.026027726009488106,0.5796483091513316,0.5104232494036357,10.578271395365396,11.687652617560493,0.23881844566928015,0.2684880658653047,58094.145536
Wang_2023_260805_1235,34,1785932241.5757003,6115.704572677612,0.02616722509264946,0.02796033024787903,0.5719535994529724,0.49881969147258337,10.70629027472602,11.887269202338326,0.24388196309407553,0.2748324649863773,58103.017472
Wang_2023_260805_1235,35,1785932419.48976,6293.618632316589,0.0235623586922884,0.025561906397342682,0.5638498755296072,0.501146450969908,10.808857108222114,11.846588219536676,0.2442923692199919,0.27076146370834775,58096.877568
Wang_2023_260805_1235,36,1785932595.5296948,6469.65856719017,0.025865571573376656,0.027683792635798454,0.5660066334406535,0.48338590211338467,10.790418468051486,12.13656406402588,0.24146751238240136,0.2776889043384128,58173.935616
Wang_2023_260805_1235,37,1785932761.7162752,6635.845147609711,0.024106282740831375,0.025879031047225,0.5703585183620453,0.512107472287284,10.718927442762586,11.659640536838108,0.24018439875708686,0.2619938740465376,58373.419008
Wang_2023_260805_1235,38,1785932928.0905986,6802.219470977783,0.024212272837758064,0.026017485186457634,0.5745431436432733,0.48995883504549664,10.663069852193196,12.02363259209527,0.240024020936754,0.2724257946676678,58316.14464
Wang_2023_260805_1235,39,1785933117.591819,6991.72069144249,0.02430509217083454,0.02620590478181839,0.5736678422821893,0.49318607449531554,10.688030671013726,11.985646964179145,0.24229229198561775,0.27824386696020764,58171.736064
Wang_2023_260805_1235,40,1785933287.495901,7161.62477350235,0.02297714725136757,0.024934427812695503,0.5808238863945008,0.5080336108472612,10.5438001759847,11.70825390709771,0.23323793351650238,0.2622931658890512,58315.378688
Wang_2023_260805_1235,41,1785933452.0385985,7326.167470932007,0.02494833432137966,0.02681342512369156,0.5908424470159742,0.5159926692644755,10.429135733710394,11.59417160458035,0.23346538457605573,0.26347958975368074,58143.60064
Wang_2023_260805_1235,42,1785933628.3364904,7502.465362787247,0.02349507063627243,0.025336598977446556,0.558646013074451,0.4928124976158142,10.905641797383627,11.994071600172255,0.24750463883082072,0.2734466285506884,58366.21824
Wang_2023_260805_1235,43,1785933792.2105994,7666.339471817017,0.02470959536731243,0.02657683752477169,0.5889151271184285,0.49211548301908703,10.456967095269098,11.98316948360867,0.23391186144616868,0.2699307018518448,58415.65696
Wang_2023_260805_1235,44,1785933957.7857733,7831.9146456718445,0.023772884160280228,0.02556736208498478,0.5917223862806956,0.5116878504223293,10.405245564778646,11.672356775071886,0.23348968128363293,0.2647864750358793,58561.024
Wang_2023_260805_1235,45,1785934123.1131604,7997.242032766342,0.023323969915509224,0.02526361495256424,0.5763464552826352,0.5162076074547238,10.633002802530925,11.602547963460287,0.24158705797460345,0.2650599386294683,58454.904832
Wang_2023_260805_1235,46,1785934285.8458562,8159.97472858429,0.024601394310593605,0.026571759954094887,0.5527391216490004,0.4796314414342244,10.98646494547526,12.206457010904948,0.24326981061034733,0.275115368631151,58239.840256
Wang_2023_260805_1235,47,1785934446.7363274,8320.865199804306,0.022529393434524536,0.02448529377579689,0.5572163207001156,0.4881743554274241,10.915595190260145,12.06759324391683,0.2439997203813659,0.273351880841785,58519.171072
Wang_2023_260805_1235,48,1785934609.6373215,8483.76619386673,0.023231251165270805,0.025023045018315315,0.5692464060253567,0.4989919486310747,10.73149084303114,11.874133512708877,0.23887887014283074,0.2680617266231113,58588.020736
Wang_2023_260805_1235,49,1785934783.04102,8657.169892311096,0.02371654100716114,0.02560904063284397,0.5663224220275879,0.49955247984992135,10.799779112074111,11.87109679751926,0.24335508313443927,0.2718824649519391,58731.978752
Wang_2023_260805_1235,50,1785934941.5570166,8815.685889005661,0.024051614105701447,0.02598862536251545,0.5786227658059862,0.5020781936910418,10.616991449991861,11.828238122728136,0.23906878921720717,0.2723893500036664,58270.502912
Wang_2023_260805_1235,51,1785935103.2623942,8977.391266584396,0.02438519522547722,0.026211893185973167,0.5581532761785719,0.4754309966829088,10.91305869632297,12.281539709303114,0.24751502003934647,0.28230732586648727,58435.678208
Wang_2023_260805_1235,52,1785935266.279757,9140.40862941742,0.02349293790757656,0.02525356225669384,0.5691827362113528,0.48554225073920354,10.742417763604058,12.099536404079862,0.24001970436837938,0.27193832377592725,58438.008832
Wang_2023_260805_1235,53,1785935427.490719,9301.619591474533,0.02382633462548256,0.02553625777363777,0.5757392070028517,0.4982915136549208,10.645786641438802,11.87737564086914,0.23530827151404488,0.2648972686794069,58325.44256
Wang_2023_260805_1235,54,1785935603.8226986,9477.951570987701,0.023130988702178,0.0250620748847723,0.5726740219857958,0.4957999194992913,10.701954468621148,11.938670149909125,0.2397860813803143,0.27223895410696664,58527.17056
Wang_2023_260805_1235,55,1785935777.7029598,9651.831832170486,0.023674793541431427,0.025580596178770065,0.5800572201940748,0.4992197975847456,10.599653260972765,11.876415011088053,0.2399066318405999,0.27331648886203763,58492.182528
Wang_2023_260805_1235,56,1785935938.771688,9812.900560379028,0.023579323664307594,0.025418933480978012,0.5696146339840359,0.48777595003445945,10.730701298183865,12.067099948459202,0.2416190363963445,0.2778512225548426,58282.524672
Wang_2023_260805_1235,57,1785936107.7888672,9981.917739629745,0.023794708773493767,0.02558845654129982,0.5563941886689928,0.48118367539511786,10.940264239841037,12.1850240749783,0.2449431096182929,0.2765035812060038,58544.984064
Wang_2023_260805_1235,58,1785936268.2137346,10142.342607021332,0.02288798801600933,0.024666188284754753,0.5640459591812558,0.4967219951417711,10.814512791103787,11.911272981431749,0.2429166838195589,0.26982927944925095,58572.34944
Wang_2023_260805_1235,59,1785936442.0939612,10316.222833633423,0.022503988817334175,0.024417458102107048,0.5821272320217556,0.5215742097960578,10.552890112135145,11.510828454759386,0.239906497531467,0.2624737035897043,58695.852032
Wang_2023_260805_1235,60,1785936616.0753913,10490.204263687134,0.02361326292157173,0.025535009801387787,0.5656992309623294,0.4909198293421004,10.794369337293837,12.00772642771403,0.24244173778427971,0.2733569690916273,58739.757056
Wang_2023_260805_1235,61,1785936789.0769522,10663.205824613571,0.023154165595769882,0.024912847205996513,0.5661433172225953,0.4934905203183492,10.7911152182685,11.978014734056261,0.2433703029818005,0.27428557713826496,58739.908608
Wang_2023_260805_1235,62,1785936955.0113072,10829.140179634094,0.02286149188876152,0.024647902697324753,0.5635644733905792,0.4921660179562039,10.825131386650932,12.002879922654893,0.24677942726347182,0.2776557853486803,58799.112192
Wang_2023_260805_1235,63,1785937119.0944815,10993.223353862762,0.023173563182353973,0.025033937767148018,0.5699531009462144,0.491003450817532,10.735759468078614,12.018061798943414,0.23990558670626747,0.2728896435101827,58974.683136
Wang_2023_260805_1235,64,1785937282.0514512,11156.180323600769,0.023119324818253517,0.02504178322851658,0.5671901649898953,0.49401532875167,10.769138285319011,11.956692653232151,0.24109288884533775,0.27288326753510367,58847.29344
Wang_2023_260805_1235,65,1785937444.178,11318.306872367859,0.022174090147018433,0.024012375622987747,0.5851821343104044,0.5003194705645243,10.504705369737414,11.849883605109321,0.23243111378616757,0.2649112060334947,58857.242624
Wang_2023_260805_1235,66,1785937620.0486429,11494.177515268326,0.022428080439567566,0.024425547569990158,0.5839062170187632,0.5150827647580041,10.514345092773437,11.610737389458551,0.23956677585840225,0.26548491976327365,59072.53248
Wang_2023_260805_1235,67,1785937786.7401214,11660.868993759155,0.022884277626872063,0.024640759453177452,0.5851862324608696,0.5172817407713997,10.516071929931641,11.589359283447266,0.23783097234037187,0.2663393814033932,58969.100288
Wang_2023_260805_1235,68,1785937962.7612133,11836.890085697174,0.02252841554582119,0.02434319257736206,0.5571297603183323,0.4891194886631436,10.918415590922038,12.054794489542644,0.24596281323168012,0.27532058662838405,59227.148288
Wang_2023_260805_1235,69,1785938136.1408792,12010.269751548767,0.022952623665332794,0.02488134801387787,0.5640095490879483,0.4973594963550568,10.8224906539917,11.901227798461914,0.24442442542976803,0.27319641205999584,59422.203904
Wang_2023_260805_1235,70,1785938310.6831656,12184.812037944794,0.022960271686315536,0.024883083999156952,0.5850999189747704,0.5104931256506178,10.496200353834364,11.678273468017577,0.23120870563719007,0.26157027840614316,59316.46976
Wang_2023_260805_1235,71,1785938472.2468772,12346.375749588013,0.022875843569636345,0.024508066475391388,0.560664967695872,0.49390012145042417,10.86382391611735,11.962290640936958,0.24525092939535778,0.27364637580182816,59466.665984
Wang_2023_260805_1235,72,1785938632.9621913,12507.09106373787,0.02255227230489254,0.024436039850115776,0.5851370986302694,0.5087290861871507,10.507855601840548,11.725233438279894,0.23964767800437078,0.27153162505891587,59463.569408
Wang_2023_260805_1235,73,1785938793.97525,12668.104122400284,0.021484656259417534,0.02342805452644825,0.5669774660799238,0.5040926994217767,10.765079655117459,11.794803962707519,0.24271289765834808,0.26941469536887275,59542.499328
Wang_2023_260805_1235,74,1785938951.7668505,12825.895722866058,0.02172594703733921,0.02381444163620472,0.5532368212276035,0.4866152724954817,10.978093193901909,12.088725479973688,0.24546717729833392,0.27149790545304614,59427.201024
Wang_2023_260805_1235,75,1785939105.976782,12980.105654478073,0.022936230525374413,0.024847276508808136,0.5813556218147278,0.5066058517826928,10.571112497117785,11.745168206956652,0.2408441330989202,0.27065514889028336,59163.779072
Wang_2023_260805_1235,76,1785939269.5894098,13143.718282222748,0.022696876898407936,0.02449110895395279,0.5676828153928121,0.5013081159856584,10.767386207580566,11.840868445502387,0.24030408130751715,0.2713867593473858,59494.957056
Wang_2023_260805_1235,77,1785939433.7061,13307.834972381592,0.022424906492233276,0.024224309250712395,0.5695805743005541,0.4827351099914975,10.737231012980143,12.15165867275662,0.24327067534128824,0.27866489364041225,59495.038976
Wang_2023_260805_1235,78,1785939597.4046822,13471.533554553986,0.022056931629776955,0.024112114682793617,0.5586345145437452,0.5007091310289171,10.88969442155626,11.847297592163086,0.24402218083540597,0.2657412315408389,59428.683776
Wang_2023_260805_1235,79,1785939771.3788738,13645.507746219635,0.0213963333517313,0.023555651307106018,0.5721467190318638,0.5125779558552636,10.682394150627983,11.650510838826497,0.2430730042192671,0.2682508216963874,59442.548736
Wang_2023_260805_1235,80,1785939934.860025,13808.988897323608,0.02267223782837391,0.024598127231001854,0.5712292126814524,0.49172824687427946,10.69655502319336,11.994818212721082,0.23656346552901797,0.2695854232708613,59343.806464
Wang_2023_260805_1235,81,1785940094.3324165,13968.461288928986,0.022621389478445053,0.024444580078125,0.5848063757684496,0.5066482498910692,10.514649425082737,11.747781490749784,0.2343269647492303,0.26657450139522554,59645.280256
Wang_2023_260805_1235,82,1785940250.836326,14124.965198278427,0.022219767794013023,0.02406252920627594,0.5893000311321682,0.5052873155805799,10.460109918382432,11.769492785135904,0.23448438230488036,0.2679306728310055,59242.082304
Wang_2023_260805_1235,83,1785940406.2685266,14280.39739894867,0.022698650136590004,0.024452390149235725,0.5751494079165989,0.5049647111362882,10.657675463358562,11.77457405090332,0.23703460971514384,0.26527176360289256,59232.01024
Wang_2023_260805_1235,84,1785940568.3937926,14442.522665023804,0.022907700389623642,0.02486453950405121,0.5635330965783861,0.4965745438469781,10.831293508741592,11.920773586697049,0.24572365588612027,0.2743290094534556,59545.960448
Wang_2023_260805_1235,85,1785940740.9565582,14615.0854306221,0.02123367041349411,0.02319847047328949,0.5862662439876133,0.5119543466303084,10.468727327982585,11.64327569325765,0.23294728173149956,0.2612317383620474,59534.999552
Wang_2023_260805_1235,86,1785940906.0093238,14780.138196229935,0.021716486662626266,0.02380107156932354,0.5739608612325456,0.507508301867379,10.653215107387966,11.735733485751682,0.2415857007768419,0.27040082765950096,59558.989824
Wang_2023_260805_1235,87,1785941080.3086908,14954.437563180923,0.022905901074409485,0.024816161021590233,0.5862284890810648,0.501019508573744,10.507287567986383,11.843691630893284,0.2358169137769275,0.269338453412056,59660.935168
