run_id,epoch,timestamp,elapsed_total_sec,train_loss_xy,train_loss_z,val_loss_xy,val_loss_z,psnr_xy,psnr_final,ssim_xy,ssim_final,ram_mb
Wang_2023_260715_2009,0,1784139181.52682,196.03643774986267,0.08030175417661667,0.06752852350473404,0.07936172270112568,0.07904978829953406,25.922381829155817,26.293205371432833,0.5411935461892022,0.5474241692490048,33545.101312
Wang_2023_260715_2009,1,1784139340.537918,355.04753589630127,0.059149593114852905,0.05958209186792374,0.08078442485796081,0.08167574662301276,25.69783353169759,26.377764756944444,0.547085456583235,0.5468831237157186,40654.741504
Wang_2023_260715_2009,2,1784139499.7468703,514.2564880847931,0.05882187560200691,0.059189606457948685,0.08198001537058089,0.08118870514962408,25.618058429294162,26.610266477796767,0.5359686092535655,0.5364206430647108,40525.488128
Wang_2023_260715_2009,3,1784139667.2334135,681.7430312633514,0.06001775711774826,0.06050165742635727,0.08229345864719814,0.08269308308760324,25.419497655232746,25.91440786573622,0.5330242951711018,0.533190391196145,42213.122048
Wang_2023_260715_2009,4,1784139825.7540567,840.2636744976044,0.061410121619701385,0.06191025301814079,0.0961646973921193,0.0953036418557167,24.26036592271593,25.114540778266058,0.5229293330510457,0.5260999500089222,39687.532544
Wang_2023_260715_2009,5,1784139991.9408586,1006.4504764080048,0.06290652602910995,0.06318886578083038,0.08089969409836663,0.08124102026224136,25.718179609510635,26.02118354797363,0.5353338744905259,0.5351242081324259,42507.788288
Wang_2023_260715_2009,6,1784140146.8838286,1161.393446445465,0.0627136155962944,0.06285914778709412,0.07741653566559156,0.07737318505843481,26.09395719740126,26.49842884487576,0.5553584484259287,0.5555136737558577,42752.303104
Wang_2023_260715_2009,7,1784140306.0373878,1320.5470056533813,0.061236605048179626,0.06163645535707474,0.08353642334540685,0.08289202868938446,25.214916212293836,26.353718321058484,0.528291203710768,0.530546531147427,40751.796224
Wang_2023_260715_2009,8,1784140465.5854723,1480.0950901508331,0.06074608862400055,0.06119057908654213,0.08131261561479833,0.08173471002942986,25.54776227315267,26.649070519341365,0.533954886065589,0.5343386027548048,40543.82592
Wang_2023_260715_2009,9,1784140622.1233702,1636.6329879760742,0.05893610790371895,0.05924778804183006,0.08359448459413317,0.08372724979288049,25.25692604912652,26.372149327596027,0.5241985221703848,0.5231627900070615,40587.20256
Wang_2023_260715_2009,10,1784140769.249819,1783.7594368457794,0.059284359216690063,0.05948194861412048,0.08087042763829232,0.08087792562113869,25.766676534016927,26.501305855645075,0.5470274002022213,0.542845098177592,41684.709376
Wang_2023_260715_2009,11,1784140932.1728601,1946.6824779510498,0.05897415429353714,0.05908391624689102,0.10839523788955477,0.10787974182102415,23.43239404466417,23.82395551893446,0.4981556048658159,0.500783059861925,42524.127232
Wang_2023_260715_2009,12,1784141098.334796,2112.844413757324,0.05914062634110451,0.05924305319786072,0.0870397206975354,0.08569193717506196,25.16640172322591,25.528728535970053,0.5131796958711412,0.5168441792329153,43754.647552
Wang_2023_260715_2009,13,1784141257.8369093,2272.3465270996094,0.05693342164158821,0.05706809088587761,0.07921073557602035,0.0792290118833383,25.72514207628038,26.46909077114529,0.5480849648846521,0.5466053578588698,43183.8208
Wang_2023_260715_2009,14,1784141407.4432552,2421.952872991562,0.056409262120723724,0.05669732019305229,0.08831957477662299,0.08883547488186094,24.839435102674695,25.68028702629937,0.5223752163516151,0.5225712492068608,41669.443584
Wang_2023_260715_2009,15,1784141563.0848634,2577.594481229782,0.0562727116048336,0.05650002509355545,0.08384658856524362,0.08327429143918885,25.454093458387586,26.36252326965332,0.5243302832709419,0.5221136958069271,41685.139456
Wang_2023_260715_2009,16,1784141725.0075722,2739.517189979553,0.05831480771303177,0.05845955014228821,0.08584670851627986,0.0863233735329575,25.275398440890843,25.538025851779516,0.5116788649559021,0.5091984152793885,43991.949312
Wang_2023_260715_2009,17,1784141887.9216533,2902.4312710762024,0.056286003440618515,0.05634796991944313,0.08300024564067522,0.08293544850415653,25.357227969699437,25.99994994269477,0.5210894984669155,0.5251847888363732,43976.208384
Wang_2023_260715_2009,18,1784142042.3579412,3056.8675589561462,0.057601623237133026,0.057660046964883804,0.08364835768938064,0.08358420464727613,25.476985007392035,25.737144071790908,0.5217906137307485,0.5235810780525207,44102.074368
Wang_2023_260715_2009,19,1784142208.2950406,3222.8046584129333,0.05779959261417389,0.05787830799818039,0.08672496860225995,0.08689915431870354,25.11193391587999,25.487197867499457,0.531214505566491,0.5286024992995791,44526.108672
Wang_2023_260715_2009,20,1784142363.091024,3377.6006417274475,0.05660456791520119,0.05668953061103821,0.0828386797176467,0.08291106041934755,25.53319945441352,25.854362920125325,0.5225470832983653,0.5252046045992109,44168.138752
Wang_2023_260715_2009,21,1784142522.731451,3537.241068840027,0.05655210465192795,0.05668060481548309,0.08021501190132566,0.0801719122297234,25.706226018269856,26.52100824991862,0.5384594967630174,0.5370726879437765,42808.557568
Wang_2023_260715_2009,22,1784142686.7448473,3701.2544651031494,0.05628659948706627,0.05638657882809639,0.08016731666194069,0.08014584836032655,25.653088150024413,26.30955116271973,0.5364324662420484,0.5371436789300706,44301.234176
Wang_2023_260715_2009,23,1784142843.829504,3858.3391218185425,0.05725657567381859,0.05736337602138519,0.07666497538487116,0.07649178297983275,25.947018424140083,26.74836642795139,0.5563862408532037,0.556726760201984,44303.880192
Wang_2023_260715_2009,24,1784143009.1570086,4023.6666264533997,0.058881547302007675,0.058933503925800323,0.08068481801284684,0.08068846008843845,25.66613144768609,26.376481857299805,0.5356524300575256,0.5360538546244303,43800.96512
Wang_2023_260715_2009,25,1784143174.7983663,4189.307984113693,0.05713415518403053,0.0570354163646698,0.12819615334272386,0.12414525763856041,22.355324257744684,22.74666879442003,0.478647544781367,0.4854719524913364,45098.442752
Wang_2023_260715_2009,26,1784143345.8632936,4360.372911453247,0.05526624992489815,0.05521377548575401,0.07874226426084836,0.07838448714878823,25.88064121670193,26.41949425591363,0.5497691120041741,0.5511105342706044,44914.593792
Wang_2023_260715_2009,27,1784143515.1707902,4529.680408000946,0.059545114636421204,0.05946919322013855,0.0900442408853107,0.08987436718410916,24.7902596282959,25.08679606967502,0.5168767122427622,0.5173731381363339,45113.245696
