run_id,epoch,timestamp,elapsed_total_sec,train_loss_xy,train_loss_z,val_loss_xy,val_loss_z,psnr_xy,psnr_final,ssim_xy,ssim_final,ram_mb
Wang_2023_260805_1114,0,1785921483.670068,225.85115456581116,0.07321102917194366,0.08831264823675156,0.07860663773285018,0.08314077259765731,24.885809597439238,24.21113015068902,0.6591448850101895,0.6357479114002652,34315.403264
Wang_2023_260805_1114,1,1785921661.2327096,403.41379618644714,0.0534488819539547,0.062081992626190186,0.067915704217222,0.07349285336004363,26.23353892856174,25.21612245347765,0.6831239530775282,0.6576743369632297,39760.36352
Wang_2023_260805_1114,2,1785921843.2899468,585.471033334732,0.04891134425997734,0.0574016273021698,0.06995687791042858,0.07498986783954832,25.726759584214953,24.993257759941947,0.6734669786029391,0.6500867663489448,39847.272448
Wang_2023_260805_1114,3,1785922020.2798328,762.460919380188,0.04824674129486084,0.0573258176445961,0.07638608516918288,0.08013546713524394,24.770966025458442,24.262241787380642,0.6525856653849283,0.63380054447386,40320.323584
Wang_2023_260805_1114,4,1785922195.2236216,937.404708147049,0.042471304535865784,0.0517413504421711,0.07279284146096972,0.07793756279680464,25.397516165839303,24.73388019137912,0.6629875659942627,0.6434781919585334,40752.644096
Wang_2023_260805_1114,5,1785922373.9708025,1116.1518890857697,0.04024120420217514,0.049838803708553314,0.07050840472181638,0.07459300850828489,25.659427168104383,24.999615580240885,0.6677309057447646,0.6470483893818325,40891.850752
Wang_2023_260805_1114,6,1785922545.9339526,1288.1150391101837,0.038847677409648895,0.04841264337301254,0.06889517838756243,0.07417762832509146,26.1194937049018,25.263162960476347,0.6745751367674934,0.653541984293196,40779.689984
Wang_2023_260805_1114,7,1785922719.960523,1462.141609430313,0.037248339504003525,0.046757880598306656,0.06839718966020478,0.0728448748257425,26.17409962972005,25.308289091322155,0.672192501227061,0.6518930718633864,46307.966976
Wang_2023_260805_1114,8,1785922888.7534308,1630.9345173835754,0.035764068365097046,0.04528944939374924,0.06875410861439175,0.07323082783155971,26.16081056382921,25.294564022488064,0.6725098366207547,0.6522557033432854,46174.969856
Wang_2023_260805_1114,9,1785923069.4697058,1811.6507923603058,0.0344637893140316,0.04396580159664154,0.06974049783415265,0.07413806921905941,26.053270501030816,25.16921698676215,0.6657006933954027,0.6464224041832818,46948.72064
Wang_2023_260805_1114,10,1785923242.5894077,1984.770494222641,0.03196132928133011,0.042143814265728,0.06984868872496817,0.07550793803400463,25.93565651787652,25.019581985473632,0.6661045879787869,0.6459341883659363,56109.133824
Wang_2023_260805_1114,11,1785923414.9587584,2157.139844894409,0.03211633488535881,0.04384145140647888,0.0743824798696571,0.07802439999249246,25.134917153252495,24.58874946594238,0.6470315480232238,0.6304415361086527,56192.712704
Wang_2023_260805_1114,12,1785923579.7018843,2321.8829708099365,0.02929830178618431,0.04135611653327942,0.07380184574259652,0.07725884574982855,25.217759602864582,24.67645021226671,0.6496587141354879,0.6338286892573038,56369.102848
