run_id,iteration,epoch,learning_rate,loss_xy,loss_z,psnr_xy,psnr_final,ssim_xy,ssim_final,iter_time_sec,elapsed_total_sec,ram_mb,gpu_mem_mb,timestamp
Wang_2023_sanity_260712_1903,1,0,0.0001,0.8267150521278381,0.22916994988918304,,,,,17.651618242263794,18.939867734909058,2735.251456,,1783875855.6600258
Wang_2023_sanity_260712_1903,2,0,0.0001,0.8316999673843384,0.21354733407497406,,,,,0.2539353370666504,19.198784112930298,2738.323456,,1783875855.9189422
Wang_2023_sanity_260712_1903,2,0,,,,7.5889739990234375,19.922395706176758,,,1.7068722248077393,20.651721000671387,2738.634752,,1783875857.371879
