run_id,iteration,epoch,learning_rate,loss_xy,loss_z,psnr_xy,psnr_final,ssim_xy,ssim_final,iter_time_sec,elapsed_total_sec,ram_mb,gpu_mem_mb,timestamp
Wang_2023_260712_2007,13,0,0.0001,0.5920933485031128,0.11513867229223251,,,,,4.77932071685791,110.21295166015625,42340.900864,,1783879771.2193003
Wang_2023_260712_2007,14,0,0.0001,0.8300545811653137,0.15319281816482544,,,,,4.783874034881592,114.99995493888855,42342.694912,,1783879776.0063035
Wang_2023_260712_2007,15,0,0.0001,0.3360854983329773,0.145834818482399,,,,,4.84207558631897,119.84532880783081,42344.497152,,1783879780.8516774
Wang_2023_260712_2007,16,0,0.0001,0.7877190113067627,0.09859310835599899,,,,,4.755192279815674,124.60388326644897,42347.54048,,1783879785.6102319
Wang_2023_260712_2007,17,0,0.0001,0.7980657815933228,0.11599277704954147,,,,,4.8376805782318115,129.4450979232788,42348.27776,,1783879790.4514465
Wang_2023_260712_2007,18,0,0.0001,0.67820143699646,0.094892717897892,,,,,4.7628607749938965,134.2112557888031,42350.542848,,1783879795.2176044
Wang_2023_260712_2007,19,0,0.0001,0.951989471912384,0.20629405975341797,,,,,4.785555601119995,139.00181651115417,42350.768128,,1783879800.0081651
Wang_2023_260712_2007,20,0,0.0001,0.9050341844558716,0.19700919091701508,,,,,4.763559818267822,143.76823496818542,42351.194112,,1783879804.7745836
Wang_2023_260712_2007,21,0,0.0001,0.5383159518241882,0.09439251571893692,,,,,4.821218967437744,148.59178686141968,42351.280128,,1783879809.5981355
Wang_2023_260712_2007,22,0,0.0001,0.6553723812103271,0.11169394850730896,,,,,4.788340330123901,153.38326144218445,42351.456256,,1783879814.38961
Wang_2023_260712_2007,23,0,0.0001,0.7313572764396667,0.12232845276594162,,,,,4.891153573989868,158.27762174606323,42353.487872,,1783879819.2839704
Wang_2023_260712_2007,24,0,0.0001,0.7220162153244019,0.12162375450134277,,,,,4.671404600143433,162.95243072509766,42355.621888,,1783879823.9587793
Wang_2023_260712_2007,25,0,0.0001,0.6173931360244751,0.07537422329187393,,,,,4.7560460567474365,167.71294403076172,42355.851264,,1783879828.7192926
Wang_2023_260712_2007,26,0,0.0001,0.3460787534713745,0.11481098085641861,,,,,4.633172273635864,172.3498203754425,42355.867648,,1783879833.356169
Wang_2023_260712_2007,27,0,0.0001,0.4996328353881836,0.14516694843769073,,,,,4.663289308547974,177.01659393310547,42357.485568,,1783879838.0229425
Wang_2023_260712_2007,28,0,0.0001,0.19573402404785156,0.16776873171329498,,,,,4.722442626953125,181.7420539855957,42358.272,,1783879842.7484026
Wang_2023_260712_2007,29,0,0.0001,0.5168066024780273,0.09825557470321655,,,,,4.6625282764434814,186.4078483581543,42358.288384,,1783879847.414197
Wang_2023_260712_2007,30,0,0.0001,0.5365588665008545,0.10990619659423828,,,,,4.694487810134888,191.10525488853455,42358.288384,,1783879852.1116035
Wang_2023_260712_2007,31,0,0.0001,0.1466686725616455,0.12920714914798737,,,,,4.7620766162872314,195.8704857826233,42359.181312,,1783879856.8768344
Wang_2023_260712_2007,32,0,0.0001,0.17416803538799286,0.1321534663438797,,,,,4.705897092819214,200.58099341392517,42363.068416,,1783879861.587342
Wang_2023_260712_2007,33,0,0.0001,0.259512722492218,0.15211041271686554,,,,,4.597431898117065,205.1817033290863,42363.072512,,1783879866.188052
Wang_2023_260712_2007,34,0,0.0001,0.3076738119125366,0.11412853747606277,,,,,4.634346961975098,209.81913304328918,42363.072512,,1783879870.8254817
Wang_2023_260712_2007,35,0,0.0001,0.11735907196998596,0.12130735069513321,,,,,4.776023626327515,214.59845757484436,42365.308928,,1783879875.6048062
Wang_2023_260712_2007,36,0,0.0001,0.16443383693695068,0.136842742562294,,,,,4.683202743530273,219.28474307060242,42365.313024,,1783879880.2910917
Wang_2023_260712_2007,37,0,0.0001,0.22571641206741333,0.07616987824440002,,,,,4.599847316741943,223.88781261444092,42365.313024,,1783879884.8941612
Wang_2023_260712_2007,38,0,0.0001,0.110557921230793,0.11639606207609177,,,,,4.645202875137329,228.53574514389038,42365.325312,,1783879889.5420938
Wang_2023_260712_2007,39,0,0.0001,0.18322178721427917,0.13632602989673615,,,,,4.772266149520874,233.3130121231079,42366.304256,,1783879894.3193607
Wang_2023_260712_2007,40,0,0.0001,0.08745820820331573,0.10982077568769455,,,,,4.6111578941345215,237.9272744655609,42367.320064,,1783879898.933623
Wang_2023_260712_2007,41,0,0.0001,0.1810602843761444,0.07915136218070984,,,,,4.6625001430511475,242.59336876869202,42367.320064,,1783879903.5997174
Wang_2023_260712_2007,42,0,0.0001,0.14873063564300537,0.08465615659952164,,,,,4.724768400192261,247.32102012634277,42367.34464,,1783879908.3273687
Wang_2023_260712_2007,43,0,0.0001,0.08423329889774323,0.08553937822580338,,,,,4.7703471183776855,252.0942554473877,42369.994752,,1783879913.100604
Wang_2023_260712_2007,44,0,0.0001,0.10931973904371262,0.10932048410177231,,,,,4.652804136276245,256.7504403591156,42370.035712,,1783879917.756789
Wang_2023_260712_2007,45,0,0.0001,0.11289115250110626,0.1111307367682457,,,,,4.662798881530762,261.4164025783539,42371.416064,,1783879922.4227512
Wang_2023_260712_2007,46,0,0.0001,0.11082475632429123,0.10365089029073715,,,,,4.785507917404175,266.20674300193787,42371.416064,,1783879927.2130916
Wang_2023_260712_2007,47,0,0.0001,0.07307381182909012,0.07189326733350754,,,,,4.662680625915527,270.872433423996,42371.42016,,1783879931.878782
Wang_2023_260712_2007,48,0,0.0001,0.07439018785953522,0.07249358296394348,,,,,4.657418489456177,275.5332772731781,42371.42016,,1783879936.539626
Wang_2023_260712_2007,49,0,0.0001,0.08295439928770065,0.0768526941537857,,,,,4.6753246784210205,280.21185302734375,42371.424256,,1783879941.2182016
Wang_2023_260712_2007,50,0,0.0001,0.10335682332515717,0.08344653248786926,,,,,4.685014486312866,284.9001250267029,42371.428352,,1783879945.9064736
Wang_2023_260712_2007,51,0,0.0001,0.0869130864739418,0.07525572180747986,,,,,4.760094881057739,289.66341829299927,42371.428352,,1783879950.669767
Wang_2023_260712_2007,52,0,0.0001,0.09039198607206345,0.09116213768720627,,,,,4.562712669372559,294.22943925857544,42371.432448,,1783879955.2357879
Wang_2023_260712_2007,53,0,0.0001,0.09362475574016571,0.08690657466650009,,,,,4.6377153396606445,298.8722069263458,42371.432448,,1783879959.8785555
Wang_2023_260712_2007,54,0,0.0001,0.08857280015945435,0.0933620035648346,,,,,4.618312835693359,303.49363136291504,42371.432448,,1783879964.49998
Wang_2023_260712_2007,55,0,0.0001,0.10102105885744095,0.0996365025639534,,,,,4.64735221862793,308.1440181732178,42371.432448,,1783879969.1503668
Wang_2023_260712_2007,56,0,0.0001,0.07662118226289749,0.0762365385890007,,,,,4.646573543548584,312.7936143875122,42371.432448,,1783879973.799963
Wang_2023_260712_2007,57,0,0.0001,0.07598996162414551,0.06992962211370468,,,,,4.734811305999756,317.5313096046448,42371.432448,,1783879978.5376582
Wang_2023_260712_2007,58,0,0.0001,0.10213660448789597,0.098073311150074,,,,,4.761685848236084,322.2960321903229,42371.432448,,1783879983.3023808
Wang_2023_260712_2007,59,0,0.0001,0.08259481191635132,0.07934955507516861,,,,,4.6839916706085205,326.98305344581604,42372.317184,,1783879987.989402
Wang_2023_260712_2007,60,0,0.0001,0.07739133387804031,0.07016387581825256,,,,,4.617948532104492,331.60448241233826,42372.325376,,1783879992.610831
Wang_2023_260712_2007,61,0,0.0001,0.05735568329691887,0.05132273957133293,,,,,4.656383752822876,336.26584649086,42372.325376,,1783879997.272195
Wang_2023_260712_2007,62,0,0.0001,0.07632261514663696,0.07379768043756485,,,,,4.5985424518585205,340.86813974380493,42372.325376,,1783880001.8744884
Wang_2023_260712_2007,63,0,0.0001,0.0881524309515953,0.08317405730485916,,,,,4.608277797698975,345.4795207977295,42372.325376,,1783880006.4858694
Wang_2023_260712_2007,64,0,0.0001,0.103188157081604,0.12418737262487411,,,,,4.776021480560303,350.25866770744324,42372.325376,,1783880011.2650163
Wang_2023_260712_2007,65,0,0.0001,0.06844184547662735,0.057886164635419846,,,,,4.684647560119629,354.9464302062988,42372.325376,,1783880015.9527788
Wang_2023_260712_2007,66,0,0.0001,0.09461314976215363,0.08895330876111984,,,,,4.71268892288208,359.6620411872864,42374.53312,,1783880020.6683898
Wang_2023_260712_2007,67,0,0.0001,0.11627721041440964,0.1118345856666565,,,,,4.651340484619141,364.3162522315979,42374.53312,,1783880025.3226008
Wang_2023_260712_2007,68,0,0.0001,0.07252134382724762,0.05717042088508606,,,,,4.633206844329834,368.9527304172516,42374.684672,,1783880029.959079
Wang_2023_260712_2007,69,0,0.0001,0.09453602135181427,0.08678867667913437,,,,,4.503387451171875,373.4604561328888,42374.688768,,1783880034.4668047
Wang_2023_260712_2007,70,0,0.0001,0.12507398426532745,0.11950954049825668,,,,,4.651742219924927,378.11546874046326,42374.688768,,1783880039.1218174
Wang_2023_260712_2007,71,0,0.0001,0.07618948817253113,0.07223211973905563,,,,,4.679405212402344,382.7979497909546,42374.688768,,1783880043.8042984
Wang_2023_260712_2007,72,0,0.0001,0.08413100242614746,0.08623348921537399,,,,,4.666324615478516,387.4672784805298,42374.688768,,1783880048.473627
Wang_2023_260712_2007,73,0,0.0001,0.06803171336650848,0.050172049552202225,,,,,4.651366472244263,392.1211168766022,42374.688768,,1783880053.1274655
Wang_2023_260712_2007,74,0,0.0001,0.07744554430246353,0.07835552841424942,,,,,4.644843101501465,396.7695906162262,42374.688768,,1783880057.7759392
Wang_2023_260712_2007,75,0,0.0001,0.08025475591421127,0.07068444043397903,,,,,4.773006439208984,401.54578137397766,42374.688768,,1783880062.55213
Wang_2023_260712_2007,76,0,0.0001,0.07889965176582336,0.10585377365350723,,,,,4.655915021896362,406.20467877388,42374.688768,,1783880067.2110274
Wang_2023_260712_2007,77,0,0.0001,0.08777616918087006,0.08467764407396317,,,,,4.687761068344116,410.8972120285034,42374.688768,,1783880071.9035606
Wang_2023_260712_2007,78,0,0.0001,0.06867275387048721,0.0668429508805275,,,,,4.6324989795684814,415.5328676700592,42374.688768,,1783880076.5392163
Wang_2023_260712_2007,79,0,0.0001,0.08708629012107849,0.10250727087259293,,,,,4.555391311645508,420.0910005569458,42374.688768,,1783880081.0973492
Wang_2023_260712_2007,80,0,0.0001,0.08358371257781982,0.0818266049027443,,,,,4.736810207366943,424.8305060863495,42374.705152,,1783880085.8368547
Wang_2023_260712_2007,81,0,0.0001,0.06000853329896927,0.06489331275224686,,,,,4.745726108551025,429.5793831348419,42374.705152,,1783880090.5857317
Wang_2023_260712_2007,82,0,0.0001,0.0696663111448288,0.06228748336434364,,,,,4.737188100814819,434.31995272636414,42374.705152,,1783880095.3263013
Wang_2023_260712_2007,83,0,0.0001,0.06538750976324081,0.06924354285001755,,,,,4.769984245300293,439.0928249359131,42374.705152,,1783880100.0991735
Wang_2023_260712_2007,84,0,0.0001,0.09375657886266708,0.0938425362110138,,,,,4.822439908981323,443.91829776763916,42374.705152,,1783880104.9246464
Wang_2023_260712_2007,85,0,0.0001,0.05468571186065674,0.05546183884143829,,,,,4.7052271366119385,448.6281850337982,42374.705152,,1783880109.6345336
Wang_2023_260712_2007,86,0,0.0001,0.06937664747238159,0.07327720522880554,,,,,4.684575319290161,453.31548976898193,42374.995968,,1783880114.3218384
Wang_2023_260712_2007,87,0,0.0001,0.07605321705341339,0.08035073429346085,,,,,4.613811492919922,457.9327783584595,42374.995968,,1783880118.939127
Wang_2023_260712_2007,88,0,0.0001,0.10301824659109116,0.10383348912000656,,,,,4.667968988418579,462.6038954257965,42374.995968,,1783880123.610244
Wang_2023_260712_2007,89,0,0.0001,0.04890047758817673,0.055209796875715256,,,,,4.722371578216553,467.32897686958313,42374.995968,,1783880128.3353255
Wang_2023_260712_2007,90,0,0.0001,0.07039885222911835,0.07624635845422745,,,,,4.6813719272613525,472.0133500099182,42374.995968,,1783880133.0196986
Wang_2023_260712_2007,91,0,0.0001,0.12336532026529312,0.12176832556724548,,,,,4.693501949310303,476.7097415924072,42375.008256,,1783880137.7160902
Wang_2023_260712_2007,92,0,0.0001,0.05837787687778473,0.06076594069600105,,,,,4.572777271270752,481.2854447364807,42375.008256,,1783880142.2917933
Wang_2023_260712_2007,93,0,0.0001,0.08529765903949738,0.08303171396255493,,,,,4.779540538787842,486.0689356327057,42375.008256,,1783880147.0752842
Wang_2023_260712_2007,94,0,0.0001,0.09012678265571594,0.11762169748544693,,,,,4.588308095932007,490.66001892089844,42375.008256,,1783880151.6663675
Wang_2023_260712_2007,95,0,0.0001,0.08877788484096527,0.09202543646097183,,,,,4.720732688903809,495.38345170021057,42375.819264,,1783880156.3898003
Wang_2023_260712_2007,96,0,0.0001,0.04708751663565636,0.051175717264413834,,,,,4.729145288467407,500.1151180267334,42376.343552,,1783880161.1214666
Wang_2023_260712_2007,97,0,0.0001,0.06394128501415253,0.06092718243598938,,,,,4.740904331207275,504.85950684547424,42376.343552,,1783880165.8658555
Wang_2023_260712_2007,98,0,0.0001,0.06658179312944412,0.06998152285814285,,,,,4.734897136688232,509.5972125530243,42376.343552,,1783880170.6035612
Wang_2023_260712_2007,99,0,0.0001,0.05711261183023453,0.060361653566360474,,,,,4.663762092590332,514.2640357017517,42376.372224,,1783880175.2703843
Wang_2023_260712_2007,100,0,0.0001,0.07663668692111969,0.07623492926359177,,,,,4.742543935775757,519.0110411643982,42376.372224,,1783880180.0173898
Wang_2023_260712_2007,101,0,0.0001,0.07599762082099915,0.07861585170030594,,,,,4.623143672943115,523.6372168064117,42376.372224,,1783880184.6435654
Wang_2023_260712_2007,102,0,0.0001,0.06889514625072479,0.06989821046590805,,,,,4.694594144821167,528.3349504470825,42376.372224,,1783880189.341299
Wang_2023_260712_2007,103,0,0.0001,0.042059626430273056,0.04653322696685791,,,,,4.812930583953857,533.1511080265045,42376.491008,,1783880194.1574566
Wang_2023_260712_2007,104,0,0.0001,0.07926045358181,0.08236204087734222,,,,,4.747469186782837,537.9014449119568,42376.687616,,1783880198.9077935
Wang_2023_260712_2007,105,0,0.0001,0.07660803198814392,0.07633324712514877,,,,,4.673092365264893,542.5775904655457,42376.691712,,1783880203.583939
Wang_2023_260712_2007,106,0,0.0001,0.09574374556541443,0.09645501524209976,,,,,4.596237897872925,547.1766157150269,42377.179136,,1783880208.1829643
Wang_2023_260712_2007,107,0,0.0001,0.06092531234025955,0.06585180014371872,,,,,4.567473888397217,551.7473182678223,42377.560064,,1783880212.7536669
Wang_2023_260712_2007,108,0,0.0001,0.07189230620861053,0.07458648830652237,,,,,4.75549840927124,556.507285118103,42377.560064,,1783880217.5136337
Wang_2023_260712_2007,109,0,0.0001,0.07211115956306458,0.0781053826212883,,,,,4.686323881149292,561.196793794632,42377.560064,,1783880222.2031424
Wang_2023_260712_2007,110,0,0.0001,0.08229881525039673,0.08422743529081345,,,,,4.50010085105896,565.7001256942749,42379.374592,,1783880226.7064743
Wang_2023_260712_2007,111,0,0.0001,0.07084697484970093,0.07356841117143631,,,,,4.684986114501953,570.3886852264404,42379.776,,1783880231.3950338
Wang_2023_260712_2007,112,0,0.0001,0.06822237372398376,0.068368099629879,,,,,4.75382661819458,575.1483051776886,42381.98784,,1783880236.1546538
Wang_2023_260712_2007,113,0,0.0001,0.07797982543706894,0.08346975594758987,,,,,4.702279567718506,579.8551585674286,42381.991936,,1783880240.8615072
Wang_2023_260712_2007,114,0,0.0001,0.0917416512966156,0.09510909765958786,,,,,4.731698513031006,584.5903379917145,42382.737408,,1783880245.5966866
Wang_2023_260712_2007,115,0,0.0001,0.05674751102924347,0.06820591539144516,,,,,4.683998346328735,589.2787919044495,42382.741504,,1783880250.2851405
Wang_2023_260712_2007,116,0,0.0001,0.07650686800479889,0.07746320217847824,,,,,4.645136833190918,593.927271604538,42382.741504,,1783880254.9336202
Wang_2023_260712_2007,117,0,0.0001,0.07881072163581848,0.0837719663977623,,,,,4.60235595703125,598.5330131053925,42382.749696,,1783880259.5393617
Wang_2023_260712_2007,118,0,0.0001,0.04338325187563896,0.04949608072638512,,,,,4.580044507980347,603.1164684295654,42382.749696,,1783880264.122817
Wang_2023_260712_2007,119,0,0.0001,0.05243776738643646,0.05889851972460747,,,,,4.694599390029907,607.814215183258,42382.749696,,1783880268.8205638
Wang_2023_260712_2007,120,0,0.0001,0.04788745939731598,0.05127518251538277,,,,,4.813371419906616,612.6309590339661,42382.749696,,1783880273.6373076
Wang_2023_260712_2007,121,0,0.0001,0.10346207767724991,0.10491202026605606,,,,,4.683629274368286,617.3181326389313,42382.749696,,1783880278.3244812
Wang_2023_260712_2007,122,0,0.0001,0.07351389527320862,0.07760501652956009,,,,,4.727968215942383,622.0490410327911,42382.749696,,1783880283.0553896
Wang_2023_260712_2007,123,0,0.0001,0.07874467968940735,0.08496177196502686,,,,,4.608978033065796,626.6628844738007,42382.753792,,1783880287.669233
Wang_2023_260712_2007,124,0,0.0001,0.08719881623983383,0.08973892778158188,,,,,4.563483953475952,631.2293496131897,42382.753792,,1783880292.2356982
Wang_2023_260712_2007,125,0,0.0001,0.044492460787296295,0.04970462992787361,,,,,4.700196743011475,635.9326057434082,42382.753792,,1783880296.9389544
Wang_2023_260712_2007,126,0,0.0001,0.08510555326938629,0.09127984195947647,,,,,4.742573261260986,640.6783084869385,42382.753792,,1783880301.684657
Wang_2023_260712_2007,127,0,0.0001,0.1175299659371376,0.11734405905008316,,,,,4.692905902862549,645.3744690418243,42382.753792,,1783880306.3808177
Wang_2023_260712_2007,128,0,0.0001,0.0634160190820694,0.06994687765836716,,,,,4.703909635543823,650.0814061164856,42382.753792,,1783880311.0877547
Wang_2023_260712_2007,129,0,0.0001,0.07224428653717041,0.08110818266868591,,,,,4.689234018325806,654.7731559276581,42384.408576,,1783880315.7795045
Wang_2023_260712_2007,130,0,0.0001,0.06894460320472717,0.06933131814002991,,,,,4.650592565536499,659.4268450737,42384.416768,,1783880320.4331937
Wang_2023_260712_2007,131,0,0.0001,0.05751737579703331,0.06473667174577713,,,,,4.682369947433472,664.1141157150269,42384.437248,,1783880325.1204643
Wang_2023_260712_2007,132,0,0.0001,0.05776860564947128,0.0644117221236229,,,,,4.556342840194702,668.6733322143555,42384.437248,,1783880329.6796808
Wang_2023_260712_2007,133,0,0.0001,0.0762917548418045,0.07228600233793259,,,,,4.60003924369812,673.2764058113098,42384.437248,,1783880334.2827544
Wang_2023_260712_2007,134,0,0.0001,0.050454944372177124,0.05671196058392525,,,,,4.591042757034302,677.8707051277161,42384.437248,,1783880338.8770537
Wang_2023_260712_2007,135,0,0.0001,0.051351144909858704,0.05972924828529358,,,,,4.614087104797363,682.4877073764801,42384.441344,,1783880343.494056
Wang_2023_260712_2007,136,0,0.0001,0.1013912484049797,0.10141962766647339,,,,,4.701772451400757,687.1923322677612,42384.441344,,1783880348.1986809
Wang_2023_260712_2007,137,0,0.0001,0.060879968106746674,0.06436764448881149,,,,,4.7774224281311035,691.9729013442993,42384.441344,,1783880352.97925
Wang_2023_260712_2007,138,0,0.0001,0.05077505111694336,0.05908011272549629,,,,,4.622518301010132,696.5982460975647,42384.441344,,1783880357.6045947
Wang_2023_260712_2007,139,0,0.0001,0.02488591894507408,0.026262542232871056,,,,,4.620946407318115,701.2239980697632,42384.441344,,1783880362.2303467
Wang_2023_260712_2007,140,0,0.0001,0.07677459716796875,0.08008469641208649,,,,,4.606550216674805,705.8342378139496,42384.441344,,1783880366.8405864
Wang_2023_260712_2007,141,0,0.0001,0.04133155196905136,0.04722108319401741,,,,,4.6346142292022705,710.4750845432281,42384.449536,,1783880371.4814332
Wang_2023_260712_2007,142,0,0.0001,0.10987013578414917,0.1101190522313118,,,,,4.660412311553955,715.1380867958069,42384.449536,,1783880376.1444354
Wang_2023_260712_2007,143,0,0.0001,0.054420750588178635,0.052663836628198624,,,,,4.679764986038208,719.8205373287201,42384.449536,,1783880380.826886
Wang_2023_260712_2007,144,0,0.0001,0.05640321224927902,0.06516136974096298,,,,,4.704363584518433,724.5283052921295,42384.449536,,1783880385.534654
Wang_2023_260712_2007,145,0,0.0001,0.07303330302238464,0.0692552700638771,,,,,4.7293853759765625,729.2609400749207,42384.449536,,1783880390.2672887
Wang_2023_260712_2007,146,0,0.0001,0.07889668643474579,0.07907100766897202,,,,,4.731987714767456,733.9965074062347,42384.449536,,1783880395.002856
Wang_2023_260712_2007,147,0,0.0001,0.08418163657188416,0.08577670902013779,,,,,4.556764841079712,738.5581517219543,42384.453632,,1783880399.5645003
Wang_2023_260712_2007,148,0,0.0001,0.078401118516922,0.07480211555957794,,,,,4.646023750305176,743.2085750102997,42384.457728,,1783880404.2149236
Wang_2023_260712_2007,149,0,0.0001,0.07679697126150131,0.07904469221830368,,,,,4.733554840087891,747.9454402923584,42387.034112,,1783880408.951789
Wang_2023_260712_2007,150,0,0.0001,0.06461308896541595,0.06794174760580063,,,,,4.618434906005859,752.5671560764313,42388.60288,,1783880413.5735047
Wang_2023_260712_2007,151,0,0.0001,0.07556235045194626,0.07082188874483109,,,,,4.597774982452393,757.1682484149933,42389.446656,,1783880418.174597
Wang_2023_260712_2007,152,0,0.0001,0.0719786211848259,0.07618198543787003,,,,,4.710007429122925,761.8814749717712,42390.011904,,1783880422.8878236
Wang_2023_260712_2007,153,0,0.0001,0.06280547380447388,0.06413047760725021,,,,,4.6916022300720215,766.5763096809387,42390.011904,,1783880427.5826583
Wang_2023_260712_2007,154,0,0.0001,0.04992450401186943,0.05641799047589302,,,,,4.542101860046387,771.1215977668762,42390.413312,,1783880432.1279464
Wang_2023_260712_2007,155,0,0.0001,0.07680941373109818,0.08084280043840408,,,,,4.6785101890563965,775.8030338287354,42390.437888,,1783880436.8093824
Wang_2023_260712_2007,156,0,0.0001,0.05916959047317505,0.06169242039322853,,,,,4.645883321762085,780.4535312652588,42390.437888,,1783880441.4598799
Wang_2023_260712_2007,157,0,0.0001,0.10512673109769821,0.10523223876953125,,,,,4.679305076599121,785.1361546516418,42390.437888,,1783880446.1425033
Wang_2023_260712_2007,158,0,0.0001,0.0662202537059784,0.07173184305429459,,,,,4.595359563827515,789.734849691391,42390.437888,,1783880450.7411983
Wang_2023_260712_2007,159,0,0.0001,0.05134668946266174,0.058663975447416306,,,,,4.669787883758545,794.4077205657959,42390.437888,,1783880455.4140692
Wang_2023_260712_2007,160,0,0.0001,0.045385636389255524,0.04599803686141968,,,,,4.6282947063446045,799.0386528968811,42390.437888,,1783880460.0450015
Wang_2023_260712_2007,161,0,0.0001,0.04681095480918884,0.05080235004425049,,,,,4.712333917617798,803.7540559768677,42390.441984,,1783880464.7604046
Wang_2023_260712_2007,162,0,0.0001,0.05456448346376419,0.05945613980293274,,,,,4.592008829116821,808.3495020866394,42390.441984,,1783880469.3558507
Wang_2023_260712_2007,163,0,0.0001,0.060016125440597534,0.05954219028353691,,,,,4.680800437927246,813.0334496498108,42390.441984,,1783880474.0397983
Wang_2023_260712_2007,164,0,0.0001,0.07336226105690002,0.07672040909528732,,,,,4.681647062301636,817.7181384563446,42390.441984,,1783880478.724487
Wang_2023_260712_2007,165,0,0.0001,0.04461917653679848,0.05140965059399605,,,,,4.634081602096558,822.3566656112671,42390.44608,,1783880483.3630142
Wang_2023_260712_2007,166,0,0.0001,0.06982094794511795,0.06948541104793549,,,,,4.6857757568359375,827.0460648536682,42390.450176,,1783880488.0524135
Wang_2023_260712_2007,167,0,0.0001,0.04591064155101776,0.050775934010744095,,,,,4.720757007598877,831.7694613933563,42390.450176,,1783880492.77581
Wang_2023_260712_2007,168,0,0.0001,0.04181422293186188,0.048013102263212204,,,,,4.565546751022339,836.3380446434021,42390.450176,,1783880497.3443933
Wang_2023_260712_2007,169,0,0.0001,0.10436881333589554,0.10428289324045181,,,,,4.632452011108398,840.9733417034149,42390.450176,,1783880501.9796903
Wang_2023_260712_2007,170,0,0.0001,0.0759173035621643,0.07881692796945572,,,,,4.7582008838653564,845.7345020771027,42390.450176,,1783880506.7408507
Wang_2023_260712_2007,171,0,0.0001,0.07347071915864944,0.07643229514360428,,,,,4.748938083648682,850.486754655838,42390.450176,,1783880511.4931033
Wang_2023_260712_2007,172,0,0.0001,0.04686516523361206,0.05010424554347992,,,,,4.792654752731323,855.2830171585083,42390.450176,,1783880516.2893658
Wang_2023_260712_2007,173,0,0.0001,0.05120114982128143,0.055505841970443726,,,,,4.68714714050293,859.9731578826904,42390.454272,,1783880520.9795065
Wang_2023_260712_2007,174,0,0.0001,0.05409494787454605,0.05513972043991089,,,,,4.603447675704956,864.5815329551697,42390.454272,,1783880525.5878816
Wang_2023_260712_2007,175,0,0.0001,0.11040817201137543,0.11103028059005737,,,,,4.7077271938323975,869.2922127246857,42390.454272,,1783880530.2985613
Wang_2023_260712_2007,176,0,0.0001,0.07215864956378937,0.0744192972779274,,,,,4.489471912384033,873.7850320339203,42390.454272,,1783880534.7913806
Wang_2023_260712_2007,177,0,0.0001,0.09110479056835175,0.09298058599233627,,,,,4.489211082458496,878.2778210639954,42390.454272,,1783880539.2841697
Wang_2023_260712_2007,178,0,0.0001,0.09973142296075821,0.09994053840637207,,,,,4.629793405532837,882.9106991291046,42390.454272,,1783880543.9170477
Wang_2023_260712_2007,179,0,0.0001,0.04023022949695587,0.04437240585684776,,,,,4.796658992767334,887.7105751037598,42390.458368,,1783880548.7169237
Wang_2023_260712_2007,180,0,0.0001,0.03893986716866493,0.042319972068071365,,,,,4.566058874130249,892.2798736095428,42390.458368,,1783880553.2862222
Wang_2023_260712_2007,181,0,0.0001,0.09133078157901764,0.09183619171380997,,,,,4.595570802688599,896.8785135746002,42390.458368,,1783880557.8848622
Wang_2023_260712_2007,182,0,0.0001,0.07238104939460754,0.07535489648580551,,,,,4.629096269607544,901.5105714797974,42398.851072,,1783880562.51692
